FID,src_name,src_link,ev_id,ev_date,ev_time,ev_title,ev_desc,loc_desc,loc_accu,ls_cat,ls_trig,ls_size,ls_setting,fatalities,injuries,storm_name,photo_link,comments,ev_imp_src,ev_imp_id,latitude,longitude,ctry_name,ctry_code,div_name,gaz_point,gaz_dist,sub_date,edit_date,geometry_lon,geometry_lat,event_date,exact_duplicate,proxy_storm_group
9525,indiLeak,http://www.indileak.com/landslide-halts-amarnath-yatra-on-baltal-route/,7251,1437436800000.0, ,Kullan,"A senior police official said, “owing to landslide debris at Razin and Kulan on the Srinagar-Leh highway that leads to the Baltal base camp, the onward movement of yatra has been stopped.”",Kullan,5km,landslide,continuous_rain,medium,above_road,0,0, , , ,GLC,7251,34.2689,75.1495,India,IN,Jammu and Kashmir,Kulan,2.26,1437436800000.0,1606348800000,75.1495,34.2689,2015-07-21 00:00:00+00:00,False,prox:68:150:5545
9531,www.indiatvnews.com,http://www.indiatvnews.com/news/india/people-in-manipur-evacuate-due-to-landslides-volcanic-eruption-fear-baseless-29544.html,5603,1381622400000.0,19:00,"Tusom, Manipur",Heavy rains have been lashing Tusom village of Ukhrul in Manipur for the past three days which resulted in a massive landslide here. Ukhrul district of Manipur lies close to the Indo-Myanmar border. Villagers immediately evacuated the area fearing volcan,"Tusom, Manipur",5km,mudslide,downpour,medium,unknown,0,0, , , ,GLC,5603,25.426,94.6024,India,IN,Manipur,Somra,17.62,1396310400000.0,1606348800000,94.6024,25.426,2013-10-13 00:00:00+00:00,False,prox:50:189:5330
9535,IBN,http://ibnlive.in.com/generalnewsfeed/news/yatra-to-kedarnath-gangotri-yamunotri-resumes/745000.html,3671,1309305600000.0, ,National Highway leading to Yamunotri from Dehradun,"Jul 1 (PTI) National highways leading to Kedarnath, Gangotri and Yamunotri, which were blocked due to landslides following heavy rains, were reopened today for traffic to resume the yatra, official sources said.The national highways leading to Kedarnath,",National Highway leading to Yamunotri from Dehradun,unknown,landslide,downpour,medium,above_road,0,0, , , ,GLC,3671,30.81507336,78.2242533,India,IN,Uttaranchal,Uttarkashi,22.57,1396310400000.0,1606348800000,78.224253301,30.8150733590001,2011-06-29 00:00:00+00:00,False,prox:61:156:5051
9536,Mumbai Mirror,http://www.mumbaimirror.com/article/2/2010060920100609025510668c413fedb/Landslides-kill-2-girls-injure-3.html,1959,1275955200000.0, ,2 children injured,"In another incident, a wall collapsed at Khindipada area, near the BMC pipeline at Bhandup-west.  Two children Tushar Shirshat, 12, and Gautam Tekle, 8, playing near the wall were crushed under the debris but were rescued by fire brigade officials. Both","Khindipada area, near the BMC pipeline at Bhandup-west",1km,landslide,monsoon,medium,retaining_wall,0,0, , , ,GLC,1959,19.1646,72.9325,India,IN,Maharashtra,Thana,8.3,1410307200000.0,1606348800000,72.9325000000001,19.1646000000001,2010-06-08 00:00:00+00:00,False,prox:38:145:4922
9545,New Indian Express,http://www.newindianexpress.com/nation/Three-of-Family-Buried-Alive-in-Himachal-Landslide/2015/08/08/article2964115.ece,7614,1438992000000.0, ,"Dharampur, Mandi district","Three members of a family were buried alive on Saturday when boulders fell on their house in a village in Himachal Pradesh's Mandi district, police said.","Dharampur, Mandi district",5km,landslide,downpour,medium,deforested_slope,3,0, , , ,GLC,7614,31.8028,76.757,India,IN,Himachal Pradesh,Mandi,20.16,1459900800000.0,1606348800000,76.757,31.8028,2015-08-08 00:00:00+00:00,False,prox:63:153:5551
9560,Asianet India,http://www.asianetindia.com/news/mudslide-konkan-route-disrupts-train-movement_175976.html,2132,1279929600000.0,09:00,"Konkan railway near Adavli Station, Maharashtra",Due to mud slide the movement of train via Konkan route was disrupted on Saturday morning. The mudslide occurred on the railway tracks near Ratnagiri in Maharashtra.  The Railways informed that the train movements were stopped temporarily. The mud is bei,"Konkan railway near Adavli Station, Maharashtra",25km,mudslide,downpour,medium,above_road,0,0, , , ,GLC,2132,16.93911427,73.4745894,India,IN,Maharashtra,Lanja,12.59,1396310400000.0,1606348800000,73.474589402,16.939114267,2010-07-24 00:00:00+00:00,False,prox:33:146:4938
9561,dailynews365,http://www.dailynews365.com/national-news/landslides-killed-14-in-uttarakhand/,653,1216339200000.0, ,Sukhidhang area of Champawat district in Uttarakhand,At least 14 people have been killed & 12 others injured after a passenger bus was hit by landslides,Sukhidhang area of Champawat district in Uttarakhand,5km,landslide,rain,medium,unknown,14,0, , , ,GLC,653,29.33,80.1,India,IN,Uttaranchal,Tanakpur,28.51,1396310400000.0,1606348800000,80.1000000000001,29.33,2008-07-18 00:00:00+00:00,False,prox:58:160:4692
9563,www.hindustantimes.com,http://www.hindustantimes.com/India-news/HimachalPradesh/Landslides-bring-traffic-to-halt-in-Sirmaur/Article1-1077377.aspx,4927,1371340800000.0, ,"National Highway 72-B, Between Paonta Sahib And Sillai, Sirmaur District, Himachal Pradesh",Several roads leading to remote areas of Sirmaur district were reportedly blocked due to landslides triggered by heavy rain in the district on Sunday. National Highway-72 B between Paonta Sahib and Shillai remained blocked for many hours; the traffic was,"National Highway 72-B, Between Paonta Sahib And Sillai, Sirmaur District, Himachal Pradesh",25km,landslide,rain,medium,unknown,0,0, , , ,GLC,4927,30.5728,77.6521,India,IN,Himachal Pradesh,Chuharpur,16.39,1396310400000.0,1606348800000,77.6521000000001,30.5728,2013-06-16 00:00:00+00:00,False,prox:61:155:5290
9571,indiavision,http://www.indiavision.com/news/article/national/88496/,2201,1280966400000.0, ,"Darjeeling district, West Bengal, Toy Train route","Landslide in West Bengal's Darjeeling district caused the roads to cave in, which in turn severely damaged the narrow gauge track on which the famous Toy train runs. Massive landslide occurred due to heavy downpour on Thursday. The landslide has upset al","Darjeeling district, West Bengal, Toy Train route",5km,landslide,downpour,medium,unknown,0,0, , , ,GLC,2201,27.0366,88.263,India,IN,West Bengal,Darjeeling,0.63,1396310400000.0,1606348800000,88.263,27.0366000000001,2010-08-05 00:00:00+00:00,False,prox:54:176:4942
9582,himalnews.wordpress,http://himalnews.wordpress.com/2010/07/22/natural-disasters-landslides-destroy-houses/,2112,1279670400000.0,08:00,"Zang(?), east Sikkim","Gangtok, July 21: Five houses were destroyed by landslides triggered by incessant rain at Zang in East Sikkim early this morning. Nobody was hurt as families living in these houses could escape just before the slides struck.","Zang(?), east Sikkim",unknown,landslide,downpour,medium,unknown,0,0, , , ,GLC,2112,27.5509,88.6475,India,IN,Sikkim,Mangan,13.46,1396310400000.0,1606348800000,88.6475,27.5509000000001,2010-07-21 00:00:00+00:00,False,prox:55:177:4937
9589,timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/city/coimbatore/Landslide-damages-3-houses-in-Gudalur/articleshow/20769970.cms,4984,1372118400000.0, ,"Gudalur Town, Nilgiris, Tamil Nadu","Three tile-roofed houses were damaged in Gudalur town in the Nilgiris owing to heavy rain in the area on Tuesday. According to Adhimoolam, revenue divisional officer (Gudalur), minor landslides resulted in the houses being damaged. ""The three families ha","Gudalur Town, Nilgiris, Tamil Nadu",1km,landslide,downpour,small,unknown,0,0, , , ,GLC,4984,11.4991,76.4949,India,IN,Tamil Nadu,Gudalur,4.11,1396310400000.0,1606348800000,76.4949,11.4991,2013-06-25 00:00:00+00:00,False,prox:22:152:5293
9597,www.business-standard.com,http://www.business-standard.com/article/pti-stories/heavy-rains-trigger-cloudburst-landslides-in-hp-113061200940_1.html,4917,1370995200000.0, ,"Village In Pangi Valley, Chamba District","Heavy rains continued to lash several parts of Himachal Pradesh for the third day today, triggering landslides in Chamba district and causing sharp fall in mercury. 100 acres of cultivated land and 10 houses were washed away due to soil erosion in a remo","Village In Pangi Valley, Chamba District",10km,landslide,downpour,medium,unknown,0,0, , , ,GLC,4917,32.5552,76.1249,India,IN,Himachal Pradesh,Chamba,0.33,1396310400000.0,1606348800000,76.1249000000001,32.5552000000001,2013-06-12 00:00:00+00:00,False,prox:65:152:5289
9600,ExpressIndia,http://cities.expressindia.com/fullstory.php?newsid=254038,221,1188518400000.0, ,between Bally Halt and Rajchandrapur stations in Kolkata,"blocked railway, 8 feet deep and occurred at 4:40am",between Bally Halt and Rajchandrapur stations in Kolkata,10km,landslide,rain,medium,unknown,0,0, , , ,GLC,221,22.6461,88.3403,India,IN,West Bengal,Chanditla,8.04,1396310400000.0,1606348800000,88.3403000000001,22.6461,2007-08-31 00:00:00+00:00,False,prox:45:176:4585
9603,prokerala,http://www.prokerala.com/news/articles/a75292.html,1127,1251331200000.0, ,between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located),"The landslides, triggered by torrential rains, took place between Mahur and Phaiding railway stations. The landslides and rock slips damaged the tracks extensively. A 100-metre stretch of track between Mahur and Phaiding had gone under the mud and soil t",between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located),10km,landslide,downpour,medium,unknown,0,0, , , ,GLC,1127,25.1718,93.123,India,IN,Assam,Mahur,0.02,1396310400000.0,1606348800000,93.123,25.1718000000001,2009-08-27 00:00:00+00:00,False,prox:50:186:4827
9604,articles.timesofindia,http://articles.timesofindia.indiatimes.com/2011-07-24/mumbai/29809593_1_konkan-railway-kr-disruption,3829,1311292800000.0, ,"Konkan Railway, between Sindhudurg and Kudal","Konkan Railway services back on track TNN Jul 24, 2011, 06.54am IST  MUMBAI: Services on the Konkan Railway were restored after yet another disruption due to heavy rain on Friday.  Services were affected after a boulder fell on the tracks between Sindhud","Konkan Railway, between Sindhudurg and Kudal",50km,landslide,downpour,small,unknown,0,0, , , ,GLC,3829,16.1078,73.7167,India,IN,Maharashtra,Kudal,11.68,1396310400000.0,1606348800000,73.7167000000001,16.1078,2011-07-22 00:00:00+00:00,False,prox:32:147:5059
9644,beacononline.wordpress,http://beacononline.wordpress.com/2008/08/31/landslide-victims-being-compensated/,755,1219881600000.0, ,"Ranka, Sikkim and Louing road","most affected villages of block level are Pabing, Changram, Doksing and Thami Dara","Ranka, Sikkim and Louing road",25km,landslide,downpour,medium,unknown,0,0, , , ,GLC,755,27.337,88.609,India,IN,Sikkim,Tista,16.73,1396310400000.0,1606348800000,88.609,27.337,2008-08-28 00:00:00+00:00,False,prox:54:177:4706
9661,articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-08/india/40442321_1_landslides-heavy-rainfall-isolated-places,5054,1373155200000.0, ,"Mandi Gurdwara, Himachal Pradesh","Heavy rainfall continued to lash several parts of Himachal Pradesh on Sunday, causing rise in water level in rivers, besides triggering landslides at some places. In Mandi town flooding of a nullah near the government hospital choked the hospital premise","Mandi Gurdwara, Himachal Pradesh",1km,landslide,downpour,small,unknown,0,0, , , ,GLC,5054,31.7018,76.9424,India,IN,Himachal Pradesh,Mandi,0.94,1396310400000.0,1606348800000,76.9424000000001,31.7018,2013-07-07 00:00:00+00:00,False,prox:63:153:5297
9663,hindu,http://www.hindu.com/thehindu/holnus/004200806251866.htm,609,1214352000000.0, ,Udhagamandalam,"Traffic was totally stopped on the Gudalur-Kerala National Highway on Wednesday, following landslides at three places, due to heavy rains for the last couple of days",Udhagamandalam,25km,landslide,downpour,medium,unknown,0,0, , , ,GLC,609,11.41,76.69,India,IN,Tamil Nadu,Ootacamund,0.59,1396310400000.0,1606348800000,76.6900000000001,11.41,2008-06-25 00:00:00+00:00,False,prox:22:153:4685
9675,articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-26/mumbai/40813862_1_kalyan-debris-kasara,5189,1374710400000.0,05:00,"Malshej Ghat, Maharashtra","A landslide at MalshejGhat caused due to Thursday's downpour disrupted traffic on National Highway 222. Officials said the key motorway, which connects Kalyan to Nashik, will be cleared in two days. ""Given the terrain, our workers may be able to remove d","Malshej Ghat, Maharashtra",5km,rock_fall,downpour,medium,unknown,0,0, , , ,GLC,5189,19.3379,73.7767,India,IN,Maharashtra,Harischandra Range,13.93,1396310400000.0,1606348800000,73.7767000000001,19.3379,2013-07-25 00:00:00+00:00,True,prox:38:147:5303
9680,sahilonline,http://www.sahilonline.org/english/news.php?catID=coastalnews&nid=6513&viewed=0,1209,1254441600000.0, ,National Highway 17 between Karwar and Ankola (,"The National Highway 17 between Karwar and Ankola has been blocked completely due to the many landslides that occurred on the stetch. Till the previous evening the water had deluged upto 8 to 10 feet, which has further disrupted the traffic movement on t",National Highway 17 between Karwar and Ankola (,25km,landslide,downpour,medium,unknown,0,0, , , ,GLC,1209,14.7395,74.2566,India,IN,Karnataka,Ankola,9.73,1396310400000.0,1606348800000,74.2566,14.7395000000001,2009-10-02 00:00:00+00:00,False,prox:29:148:4839
9682,Business Standard,http://www.business-standard.com/article/news-ani/landslide-stalls-planned-pilgrimage-on-yamunotri-route-114081800515_1.html,6525,1408320000000.0, ,Yamunotri route,Fresh landslides triggered by heavy rains have stalled pilgrims from undertaking their pilgrimage on the Yamunotri route.,Yamunotri route,50km,landslide,downpour,medium,above_road,0,0, , , ,GLC,6525,30.9936,78.4594,India,IN,Uttaranchal,Purali,23.45,1418688000000.0,1606348800000,78.4594000000001,30.9936000000001,2014-08-18 00:00:00+00:00,False,prox:61:156:5433
9693,Times of India,http://articles.timesofindia.indiatimes.com/2011-08-08/india/29863818_1_chandigarh-manali-manali-highway-landslides,3889,1312675200000.0,07:00,On the Manali highway near Mandi,Landslides triggered by incessant rains in Mandi district of Himachal Pradesh blocked Pathankot-Mandi and Chandigarh-Manali national highways for many hours on Sunday.  A massive landslide in Gumma on Pathankot-Mandi national highway No 20 blocked the ro,On the Manali highway near Mandi,50km,landslide,downpour,medium,unknown,0,0, , , ,GLC,3889,31.7083,76.9316,India,IN,Himachal Pradesh,Mandi,0.82,1396310400000.0,1606348800000,76.9316000000001,31.7083000000001,2011-08-07 00:00:00+00:00,False,prox:63:153:5064
9694,Rising Kashmir,http://www.risingkashmir.com/landslide-earth-sinking-in-bla/,6889,1426377600000.0, ,Bandibala,"As a result of continuous rains and snowfall during the past few days several areas in Baramulla district including Larridora, Bandibala, Dodhbugh, Nilsar, Hajibal, Shirpora and others have witnessed landslides and earth sinking.",Bandibala,5km,landslide,continuous_rain,medium,unknown,0,0, ,http://www.risingkashmir.com/landslide-earth-sinking-in-bla/, ,GLC,6889,34.0786,74.3836,India,IN,Jammu and Kashmir,Gulmarg,1.91,1436745600000.0,1606348800000,74.3836000000001,34.0786,2015-03-15 00:00:00+00:00,False,prox:68:148:5503
9701,news.oneindia.in,http://news.oneindia.in/2013/08/03/almora-sdm-drowned-mandakini-river-in-kedarnath-1275017.html,5240,1375228800000.0,08:00,"Dehradun, Uttarakhand","The sub-divisional magistrate of Almora, Ajay Arora, along with eight others, was killed as rains and landslides lashed Uttarakhand on Wednesday. He was on a mission for reconstruction and relief in Kedarnath valley when the incident happened in river Ma","Dehradun, Uttarakhand",10km,landslide,downpour,medium,unknown,4,0, , , ,GLC,5240,30.3822,78.0949,India,IN,Uttaranchal,Dehra Dun,6.99,1396310400000.0,1606348800000,78.0949000000001,30.3822000000001,2013-07-31 00:00:00+00:00,False,prox:60:156:5305
9706,The hindu.com,http://www.hindu.com/thehindu/holnus/001200709072070.htm,242,1189123200000.0, ,"Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)",multiple landslides in different villages,"Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)",25km,landslide,rain,medium,unknown,0,0, , , ,GLC,242,26.8833,88.2833,India,IN,West Bengal,Kurseong,0.43,1396310400000.0,1606348800000,88.2833000000001,26.8833000000001,2007-09-07 00:00:00+00:00,False,prox:53:176:4587
9709,Kashmir Life,http://www.kashmirlife.net/landslide-damages-residential-house-in-handwara-101144/,9380,1459728000000.0, ,Hanjishat village in Handwara area of Kupwara district,due to rainfall in the area water level increased in Pohru stream caused landslide along the near the stream banks,Hanjishat village in Handwara area of Kupwara district,5km,landslide,continuous_rain,small,above_river,0,0, , , ,GLC,9380,34.4002,74.2798,India,IN,Jammu and Kashmir,Nutnus,7.12,1470182400000.0,1606348800000,74.2798000000001,34.4002,2016-04-04 00:00:00+00:00,False,prox:68:148:5631
